Open,High,Low,Close,Adj Close,Volume
45.421875,45.421875,45.078125,45.25,27.3074893951416,401900
45.296875,45.375,45.1875,45.1875,27.269777297973633,659800
44.96875,44.96875,44.59375,44.75,27.005739212036133,216300
44.625,44.75,44.28125,44.359375,26.7700138092041,499300
44.578125,44.84375,44.546875,44.703125,26.977455139160156,583400
44.65625,44.71875,44.171875,44.296875,26.732311248779297,210600
44.578125,44.625,44.40625,44.515625,26.864307403564453,305200
44.640625,44.640625,44.296875,44.515625,26.864307403564453,321300
44.609375,44.75,44.515625,44.53125,26.87374496459961,450400
44.5625,45.1875,44.5,45.1875,27.269777297973633,470200
45.21875,45.6875,45.015625,45.515625,27.467805862426758,824800
45.421875,45.859375,45.421875,45.734375,27.599796295166016,531000
45.65625,45.6875,45.5,45.5625,27.49608612060547,370400
45.515625,45.53125,45.34375,45.484375,27.448932647705078,262700
45.609375,45.84375,45.609375,45.671875,27.56209373474121,549600
45.5,45.828125,45.34375,45.796875,27.637531280517578,738200
45.78125,45.9375,45.734375,45.828125,27.65639305114746,369600
45.75,45.875,45.671875,45.875,27.68466567993164,162000
45.734375,45.90625,45.65625,45.8125,27.64693260192871,160000
45.703125,46.015625,45.5625,46.015625,27.76953887939453,200500
46.046875,46.046875,45.890625,45.96875,27.741235733032227,55100
46.0,46.390625,45.859375,46.234375,27.901540756225586,550400
46.328125,46.46875,46.1875,46.21875,27.892131805419922,99300
46.140625,46.21875,46.03125,46.15625,27.854394912719727,120600
46.265625,46.265625,45.78125,45.78125,27.628084182739258,131900
45.984375,46.03125,45.890625,46.03125,27.77896499633789,80500
46.078125,46.203125,46.078125,46.109375,27.826107025146484,83100
46.046875,46.1875,46.03125,46.171875,27.863821029663086,109700
46.3125,46.546875,46.3125,46.53125,28.080703735351562,161000
46.546875,46.5625,46.3125,46.34375,27.96756362915039,142800
46.34375,46.46875,46.296875,46.4375,28.024118423461914,44000
46.15625,46.203125,45.8125,45.875,27.86770248413086,403800
45.546875,45.625,45.4375,45.484375,27.63040542602539,137400
45.453125,45.453125,44.90625,45.09375,27.393098831176758,139200
45.21875,45.421875,45.171875,45.265625,27.49753189086914,279900
45.34375,45.40625,44.9375,45.0,27.336158752441406,922500
44.78125,44.78125,44.0,44.0625,26.766674041748047,353800
44.234375,44.828125,44.015625,44.828125,27.23175811767578,371200
44.84375,44.84375,44.25,44.609375,27.09886932373047,5382300
44.671875,45.015625,44.625,44.75,27.184297561645508,311800
44.828125,44.84375,44.3125,44.46875,27.013456344604492,271900
44.6875,44.6875,44.375,44.5625,27.070388793945312,406900
44.65625,44.859375,44.515625,44.796875,27.2127628326416,112000
44.625,44.8125,44.46875,44.734375,27.17481231689453,174800
44.734375,44.921875,44.6875,44.921875,27.288707733154297,66700
44.640625,44.984375,44.625,44.90625,27.279224395751953,148400
44.9375,45.015625,44.53125,44.75,27.184297561645508,124000
44.765625,44.828125,44.515625,44.8125,27.222261428833008,257300
44.828125,45.03125,44.828125,44.890625,27.269712448120117,532700
45.109375,45.46875,45.078125,45.375,27.5639591217041,494200
45.34375,45.484375,45.328125,45.390625,27.573461532592773,49100
45.390625,45.578125,45.390625,45.46875,27.62091064453125,72300
45.546875,45.5625,45.375,45.375,27.5639591217041,609500
45.40625,45.40625,45.0625,45.171875,27.440584182739258,185300
45.171875,45.296875,45.078125,45.265625,27.49753189086914,86300
45.375,45.40625,45.25,45.34375,27.544984817504883,151600
45.359375,45.453125,45.3125,45.40625,27.582950592041016,120900
45.390625,45.421875,45.3125,45.359375,27.554475784301758,489600
45.359375,45.359375,45.171875,45.359375,27.554475784301758,83200
45.359375,45.578125,45.359375,45.453125,27.611419677734375,828200
45.765625,46.046875,45.75,45.90625,27.886701583862305,459100
45.9375,46.15625,45.890625,46.125,28.01957893371582,486300
46.28125,46.375,46.03125,46.1875,28.057538986206055,505500
46.171875,46.234375,46.09375,46.203125,28.06702423095703,144100
46.171875,46.21875,45.921875,45.9375,27.90566635131836,231700
45.703125,45.84375,45.65625,45.78125,27.810752868652344,138400
45.828125,45.9375,45.78125,45.890625,27.877199172973633,328600
45.71875,45.96875,45.71875,45.96875,27.924657821655273,105900
46.0,46.1875,45.9375,46.140625,28.029067993164062,840300
46.03125,46.234375,45.734375,45.96875,27.924657821655273,876200
46.046875,46.34375,46.046875,46.328125,28.142955780029297,184100
46.375,46.484375,46.3125,46.3125,28.13347816467285,325900
46.34375,46.6875,46.15625,46.640625,28.332799911499023,1089500
46.703125,46.734375,46.578125,46.609375,28.313806533813477,133700
46.453125,46.5625,46.40625,46.453125,28.218902587890625,620000
46.46875,46.515625,46.3125,46.421875,28.199918746948242,103200
46.4375,46.4375,46.28125,46.375,28.171430587768555,79700
46.578125,46.859375,46.515625,46.640625,28.332799911499023,268600
46.6875,47.140625,46.671875,47.140625,28.636533737182617,254700
47.09375,47.203125,46.890625,47.015625,28.560596466064453,147400
47.125,47.78125,47.125,47.6875,28.968740463256836,339500
47.8125,47.984375,47.640625,47.65625,28.949737548828125,350300
47.640625,47.859375,47.578125,47.78125,29.025680541992188,36000
47.703125,47.890625,47.59375,47.65625,28.949737548828125,356200
47.5,47.53125,47.328125,47.5,28.85482406616211,294600
47.71875,47.71875,47.21875,47.296875,28.731433868408203,99600
47.265625,47.359375,47.125,47.3125,28.740938186645508,229800
47.421875,47.421875,47.21875,47.265625,28.712472915649414,27900
47.359375,47.5625,47.34375,47.5,28.85482406616211,284800
47.03125,47.125,46.8125,47.0,28.55109977722168,488400
47.0,47.0625,46.78125,46.859375,28.465681076049805,129400
46.953125,47.125,46.859375,47.0,28.55109977722168,389200
46.84375,47.109375,46.84375,47.046875,28.57958221435547,423500
47.171875,47.640625,47.171875,47.640625,28.940258026123047,779800
47.0,47.140625,46.84375,47.015625,28.73430061340332,571300
47.125,47.328125,47.015625,47.0625,28.762950897216797,167300
